Route ID,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Equipment
15878,CA,751,CAN,3370,KMG,3382,,320
15879,CA,751,CAN,3370,KWE,3394,,737
15880,CA,751,CAN,3370,LYI,6385,,320
15881,CA,751,CAN,3370,LZO,6399,,737
15882,CA,751,CAN,3370,NKG,3388,,738
15883,CA,751,CAN,3370,NNG,3373,Y,738
15884,CA,751,CAN,3370,NRT,2279,Y,763
15885,CA,751,CAN,3370,PEK,3364,,333 773 321 777 772 738 744
15886,CA,751,CAN,3370,PVG,3406,,340 330 321
15887,CA,751,CAN,3370,SHA,3391,,738
15888,CA,751,CAN,3370,SHE,4144,Y,320
15889,CA,751,CAN,3370,TAO,3390,Y,738
15890,CA,751,CAN,3370,TNA,4108,Y,738
15891,CA,751,CAN,3370,TSN,3368,,738
15892,CA,751,CAN,3370,WNZ,6392,Y,738 320
15893,CA,751,CAN,3370,WUH,3376,,738
15894,CA,751,CAN,3370,WUS,6391,Y,738
15895,CA,751,CAN,3370,WUX,6390,,738
15896,CA,751,CAN,3370,WXN,6403,,737
15897,CA,751,CAN,3370,XIY,3379,Y,738 320
15898,CA,751,CAN,3370,XMN,3383,,320
15899,CA,751,CAN,3370,YBP,4110,,737
15900,CA,751,CAN,3370,YCU,6430,,737
15901,CA,751,CAN,3370,YNT,3392,Y,738
15902,CA,751,CDG,1382,PEK,3364,,773
15903,CA,751,CDG,1382,PVG,3406,,330
15904,CA,751,CGK,3275,XMN,3383,,738
15905,CA,751,CGO,3375,CAN,3370,Y,320
15906,CA,751,CGO,3375,CKG,3393,Y,738
15907,CA,751,CGO,3375,CTU,3395,,320
15908,CA,751,CGO,3375,DLC,3404,Y,738
15909,CA,751,CGO,3375,HAK,4120,,320
15910,CA,751,CGO,3375,HGH,3386,,319
15911,CA,751,CGO,3375,HRB,3400,,320
15912,CA,751,CGO,3375,KMG,3382,Y,320
15913,CA,751,CGO,3375,KWE,3394,Y,738
15914,CA,751,CGO,3375,KWL,3372,Y,738
15915,CA,751,CGO,3375,LHW,3378,Y,738
15916,CA,751,CGO,3375,MFM,3121,,320 319
15917,CA,751,CGO,3375,MIG,6400,Y,CR2
15918,CA,751,CGO,3375,NNG,3373,,320
15919,CA,751,CGO,3375,PEK,3364,,738
15920,CA,751,CGO,3375,SHE,4144,,320
15921,CA,751,CGO,3375,SZX,3374,Y,320 738
15922,CA,751,CGO,3375,TAO,3390,Y,738
15923,CA,751,CGO,3375,TNA,4108,Y,CR2 738
15924,CA,751,CGO,3375,TSN,3368,Y,738
15925,CA,751,CGO,3375,URC,3399,Y,320
15926,CA,751,CGO,3375,XMN,3383,Y,738
15927,CA,751,CGO,3375,XNN,6366,,319
15928,CA,751,CGQ,4380,CAN,3370,Y,738
15929,CA,751,CGQ,4380,CTU,3395,,321
15930,CA,751,CGQ,4380,INC,4085,,737
15931,CA,751,CGQ,4380,NKG,3388,,320
15932,CA,751,CGQ,4380,PEK,3364,,738 330 321 320
15933,CA,751,CGQ,4380,SZX,3374,Y,320 738
15934,CA,751,CGQ,4380,TAO,3390,,319
15935,CA,751,CGQ,4380,TNA,4108,Y,738
15936,CA,751,CGQ,4380,WUH,3376,Y,738
15937,CA,751,CGQ,4380,YNT,3392,,320
15938,CA,751,CHG,6772,PEK,3364,,737
15939,CA,751,CIF,6342,PEK,3364,,738
15940,CA,751,CIH,6343,CTU,3395,,319
15941,CA,751,CJJ,6008,PEK,3364,Y,321
15942,CA,751,CKG,3393,CAN,3370,,738 737
15943,CA,751,CKG,3393,CGO,3375,Y,738
15944,CA,751,CKG,3393,HGH,3386,,319 320 738 737
15945,CA,751,CKG,3393,HKG,3077,,737
15946,CA,751,CKG,3393,ICN,3930,,763 321
15947,CA,751,CKG,3393,INC,4085,,737
15948,CA,751,CKG,3393,JZH,4301,,737
15949,CA,751,CKG,3393,KMG,3382,,737
15950,CA,751,CKG,3393,KWE,3394,Y,738
15951,CA,751,CKG,3393,KWL,3372,Y,738
15952,CA,751,CKG,3393,LJG,4033,,737
15953,CA,751,CKG,3393,LXA,4097,,319
15954,CA,751,CKG,3393,MFM,3121,,319 320
15955,CA,751,CKG,3393,NKG,3388,,737 738
15956,CA,751,CKG,3393,PEK,3364,,738 773 330 737 321
15957,CA,751,CKG,3393,PVG,3406,,738 737
15958,CA,751,CKG,3393,SHA,3391,,737
15959,CA,751,CKG,3393,SJW,6347,Y,738
15960,CA,751,CKG,3393,SZX,3374,,738 737
15961,CA,751,CKG,3393,TAO,3390,Y,738
15962,CA,751,CKG,3393,TNA,4108,Y,738
15963,CA,751,CKG,3393,TPE,2276,,M90 738
15964,CA,751,CKG,3393,TSN,3368,,737
15965,CA,751,CKG,3393,URC,3399,,737
15966,CA,751,CKG,3393,WNZ,6392,,319
15967,CA,751,CKG,3393,WUH,3376,Y,738
15968,CA,751,CKG,3393,WUS,6391,Y,738
15969,CA,751,CKG,3393,WUX,6390,,738
15970,CA,751,CKG,3393,XIY,3379,,737
15971,CA,751,CKG,3393,XMN,3383,,738
15972,CA,751,CKG,3393,YTY,8876,,738
15973,CA,751,CKG,3393,ZUH,6355,,738
15974,CA,751,CNX,3931,PEK,3364,,738
15975,CA,751,CNX,3931,WUH,3376,,320
15976,CA,751,CPH,609,FRA,340,,320 319 CR9
15977,CA,751,CPH,609,GVA,1665,,CR9 717
15978,CA,751,CPH,609,PEK,3364,Y,343
15979,CA,751,CSX,3371,CTU,3395,,321 319
15980,CA,751,CSX,3371,HFE,3389,Y,738
15981,CA,751,CSX,3371,KMG,3382,,738 737
15982,CA,751,CSX,3371,PEK,3364,,321 738
15983,CA,751,CSX,3371,TNA,4108,Y,738
15984,CA,751,CSX,3371,TSN,3368,,738 737
15985,CA,751,CSX,3371,XMN,3383,Y,738
15986,CA,751,CTS,2287,PEK,3364,,738
15987,CA,751,CTU,3395,AKU,6404,,320
15988,CA,751,CTU,3395,BOM,2997,,319
15989,CA,751,CTU,3395,BPX,6396,,319
15990,CA,751,CTU,3395,CAN,3370,,321 319 320
15991,CA,751,CTU,3395,CGO,3375,,320
15992,CA,751,CTU,3395,CGQ,4380,,321
15993,CA,751,CTU,3395,CIH,6343,,319
15994,CA,751,CTU,3395,CSX,3371,,321 319
15995,CA,751,CTU,3395,CZX,4109,,320
15996,CA,751,CTU,3395,DCY,9310,,319
15997,CA,751,CTU,3395,FOC,3385,,321
15998,CA,751,CTU,3395,FRA,340,,330
15999,CA,751,CTU,3395,HAK,4120,,319
16000,CA,751,CTU,3395,HET,6345,Y,320
16001,CA,751,CTU,3395,HFE,3389,,321 319
16002,CA,751,CTU,3395,HGH,3386,,321 320
16003,CA,751,CTU,3395,HKG,3077,,320
16004,CA,751,CTU,3395,HRB,3400,,321
16005,CA,751,CTU,3395,ICN,3930,Y,321
16006,CA,751,CTU,3395,INC,4085,,321
16007,CA,751,CTU,3395,JDZ,6380,Y,738
16008,CA,751,CTU,3395,JZH,4301,,319
16009,CA,751,CTU,3395,KHG,3397,,319
16010,CA,751,CTU,3395,KHI,2206,,320
16011,CA,751,CTU,3395,KHN,3384,,321
16012,CA,751,CTU,3395,KMG,3382,,319 320
16013,CA,751,CTU,3395,KRL,6407,,320
16014,CA,751,CTU,3395,KTM,3125,,319
16015,CA,751,CTU,3395,KWE,3394,,321 320
16016,CA,751,CTU,3395,KWL,3372,,319
16017,CA,751,CTU,3395,LHW,3378,,320 319
16018,CA,751,CTU,3395,LJG,4033,,320
16019,CA,751,CTU,3395,LXA,4097,,319 330
16020,CA,751,CTU,3395,LZY,6402,,319
16021,CA,751,CTU,3395,MFM,3121,,321 319 320
16022,CA,751,CTU,3395,NGB,3387,,319
16023,CA,751,CTU,3395,NKG,3388,,321
16024,CA,751,CTU,3395,NNG,3373,,321
16025,CA,751,CTU,3395,NRT,2279,Y,763
16026,CA,751,CTU,3395,PEK,3364,,321 333 330 320 777 738
16027,CA,751,CTU,3395,PVG,3406,,319 340 320 321 330
16028,CA,751,CTU,3395,PZI,6435,,319
16029,CA,751,CTU,3395,SHA,3391,,333
16030,CA,751,CTU,3395,SHE,4144,,321
16031,CA,751,CTU,3395,SIN,3316,,320
16032,CA,751,CTU,3395,SWA,4302,,319
16033,CA,751,CTU,3395,SYX,4030,,320 319
16034,CA,751,CTU,3395,SZX,3374,,319 321
16035,CA,751,CTU,3395,TAO,3390,,321
16036,CA,751,CTU,3395,TNA,4108,,320
16037,CA,751,CTU,3395,TPE,2276,,332 330
16038,CA,751,CTU,3395,TSN,3368,,738
16039,CA,751,CTU,3395,TYN,3369,,321
16040,CA,751,CTU,3395,URC,3399,,320
16041,CA,751,CTU,3395,UYN,6368,,319
16042,CA,751,CTU,3395,WNZ,6392,,320
16043,CA,751,CTU,3395,WUH,3376,,320
16044,CA,751,CTU,3395,WUX,6390,Y,738
16045,CA,751,CTU,3395,XIC,3396,,319 320
16046,CA,751,CTU,3395,XIY,3379,,738
16047,CA,751,CTU,3395,XMN,3383,,320
16048,CA,751,CTU,3395,XNN,6366,,320
16049,CA,751,CTU,3395,YCU,6430,,319
16050,CA,751,CTU,3395,YIN,6409,,319
16051,CA,751,CTU,3395,YIW,6394,,319
16052,CA,751,CTU,3395,YNT,3392,,319
16053,CA,751,CTU,3395,ZHA,6357,,319
16054,CA,751,CTU,3395,ZUH,6355,,319
16055,CA,751,CUN,1852,IAH,3550,,739
16056,CA,751,CZX,4109,CAN,3370,Y,320
16057,CA,751,CZX,4109,CTU,3395,,320
16058,CA,751,CZX,4109,HRB,3400,Y,320
16059,CA,751,CZX,4109,PEK,3364,,738
16060,CA,751,CZX,4109,SHE,4144,Y,320
16061,CA,751,CZX,4109,SZX,3374,Y,320
16062,CA,751,DAT,6344,PEK,3364,,738
16063,CA,751,DAX,6397,CAN,3370,,737
16064,CA,751,DAX,6397,KMG,3382,,737
16065,CA,751,DAX,6397,PEK,3364,,737
16066,CA,751,DAX,6397,SZX,3374,,319
16067,CA,751,DCY,9310,CTU,3395,,319
16068,CA,751,DDG,6433,PEK,3364,,738
16069,CA,751,DEL,3093,PEK,3364,,333
16070,CA,751,DLC,3404,CGO,3375,Y,738
16071,CA,751,DLC,3404,FUK,2305,,738
16072,CA,751,DLC,3404,HFE,3389,Y,738
16073,CA,751,DLC,3404,HGH,3386,,738
16074,CA,751,DLC,3404,HIJ,2326,,738
16075,CA,751,DLC,3404,HKG,3077,,738
16076,CA,751,DLC,3404,HRB,3400,,320
16077,CA,751,DLC,3404,ICN,3930,Y,321
16078,CA,751,DLC,3404,KIX,3992,,738
16079,CA,751,DLC,3404,NKG,3388,,738
16080,CA,751,DLC,3404,NRT,2279,,738
16081,CA,751,DLC,3404,PEK,3364,,738
16082,CA,751,DLC,3404,PVG,3406,,738
16083,CA,751,DLC,3404,SZX,3374,Y,738
16084,CA,751,DLC,3404,TAO,3390,Y,738 CR2
16085,CA,751,DLC,3404,TNA,4108,Y,CR2
16086,CA,751,DLC,3404,TSN,3368,,738
16087,CA,751,DLC,3404,TYN,3369,,738
16088,CA,751,DLC,3404,WUX,6390,,738
16089,CA,751,DLC,3404,XIY,3379,,738 320
16090,CA,751,DQA,9845,PEK,3364,,738
16091,CA,751,DSN,6434,PEK,3364,,738
16092,CA,751,DSN,6434,TYN,3369,Y,CR2
16093,CA,751,DUS,345,PEK,3364,,330
16094,CA,751,DXB,2188,PEK,3364,,333
16095,CA,751,DYG,6353,PEK,3364,,737 738
16096,CA,751,EWR,3494,PEK,3364,Y,777
16097,CA,751,EWR,3494,PVG,3406,Y,777
16098,CA,751,FCO,1555,PEK,3364,,330
16099,CA,751,FNJ,3377,PEK,3364,,737
16100,CA,751,FOC,3385,CTU,3395,,321
16101,CA,751,FOC,3385,HAK,4120,Y,CR2
16102,CA,751,FOC,3385,JDZ,6380,,320
16103,CA,751,FOC,3385,KWL,3372,Y,738
16104,CA,751,FOC,3385,NKG,3388,Y,320 738
16105,CA,751,FOC,3385,PEK,3364,,738
16106,CA,751,FOC,3385,TNA,4108,Y,CR2
16107,CA,751,FOC,3385,WUX,6390,Y,738
16108,CA,751,FOC,3385,ZUH,6355,Y,738
16109,CA,751,FRA,340,CPH,609,,320 319 321
16110,CA,751,FRA,340,CTU,3395,,330
16111,CA,751,FRA,340,NKG,3388,Y,343
16112,CA,751,FRA,340,PEK,3364,,773
16113,CA,751,FRA,340,PVG,3406,,330
16114,CA,751,FRA,340,SHE,4144,Y,343
16115,CA,751,FUG,7503,PEK,3364,,737
16116,CA,751,FUK,2305,DLC,3404,,738
16117,CA,751,FUK,2305,PVG,3406,,320
16118,CA,751,GMP,2378,PEK,3364,,738 333
16119,CA,751,GOT,687,ARN,737,Y,73W 717 736 73H
16120,CA,751,GRU,2564,MAD,1229,,330
16121,CA,751,GVA,1665,ARN,737,,736 73H 717
16122,CA,751,GVA,1665,CPH,609,,CR9 717
16123,CA,751,GVA,1665,PEK,3364,,330
16124,CA,751,GYS,6398,CAN,3370,,737
16125,CA,751,GYS,6398,HGH,3386,,319
16126,CA,751,GYS,6398,PEK,3364,,737
16127,CA,751,GYS,6398,SZX,3374,,319
16128,CA,751,HAK,4120,CAN,3370,Y,320 738
16129,CA,751,HAK,4120,CGO,3375,,320
16130,CA,751,HAK,4120,CTU,3395,,319
16131,CA,751,HAK,4120,FOC,3385,Y,CR2
16132,CA,751,HAK,4120,HGH,3386,,319
16133,CA,751,HAK,4120,NKG,3388,,320
16134,CA,751,HAK,4120,PEK,3364,,321
16135,CA,751,HAK,4120,SZX,3374,Y,320 738 319
16136,CA,751,HAK,4120,TSN,3368,,738
16137,CA,751,HEL,421,ARN,737,,717 73W AT7
16138,CA,751,HEL,421,PEK,3364,,333
16139,CA,751,HEL,421,PVG,3406,,343
16140,CA,751,HET,6345,CAN,3370,,737
16141,CA,751,HET,6345,CTU,3395,Y,320
16142,CA,751,HET,6345,HGH,3386,,319
16143,CA,751,HET,6345,HLD,3366,,320
16144,CA,751,HET,6345,PEK,3364,,737 738 321
16145,CA,751,HET,6345,PVG,3406,,321
16146,CA,751,HET,6345,SHE,4144,Y,320
16147,CA,751,HET,6345,TNA,4108,Y,738
16148,CA,751,HET,6345,TPE,2276,,321
16149,CA,751,HET,6345,TSN,3368,Y,738
16150,CA,751,HET,6345,WUH,3376,,320
16151,CA,751,HFE,3389,CAN,3370,,738
16152,CA,751,HFE,3389,CSX,3371,Y,738
16153,CA,751,HFE,3389,CTU,3395,,321 319
16154,CA,751,HFE,3389,DLC,3404,Y,738
16155,CA,751,HFE,3389,ICN,3930,,321
16156,CA,751,HFE,3389,KWE,3394,Y,738
16157,CA,751,HFE,3389,MFM,3121,,320 321
16158,CA,751,HFE,3389,PEK,3364,,738 321
16159,CA,751,HFE,3389,SZX,3374,Y,738 320
16160,CA,751,HFE,3389,TAO,3390,Y,738
16161,CA,751,HFE,3389,XMN,3383,Y,738
16162,CA,751,HGH,3386,BHY,6351,,319
16163,CA,751,HGH,3386,CAN,3370,,320 738 321
16164,CA,751,HGH,3386,CGO,3375,,319
16165,CA,751,HGH,3386,CKG,3393,,319 320 738 737
16166,CA,751,HGH,3386,CTU,3395,,320 321
16167,CA,751,HGH,3386,DLC,3404,,738
16168,CA,751,HGH,3386,GYS,6398,,319
16169,CA,751,HGH,3386,HAK,4120,,319
16170,CA,751,HGH,3386,HET,6345,,319
16171,CA,751,HGH,3386,HKG,3077,Y,333 321 320
16172,CA,751,HGH,3386,ICN,3930,,321
16173,CA,751,HGH,3386,INC,4085,,319
16174,CA,751,HGH,3386,JJN,6386,Y,320
16175,CA,751,HGH,3386,KIX,3992,Y,737
16176,CA,751,HGH,3386,KMG,3382,,319
16177,CA,751,HGH,3386,KWE,3394,,320 319
16178,CA,751,HGH,3386,KWL,3372,,319 320
16179,CA,751,HGH,3386,LHW,3378,,319
16180,CA,751,HGH,3386,LJG,4033,,319
16181,CA,751,HGH,3386,MFM,3121,,321 320 319
16182,CA,751,HGH,3386,NNG,3373,,319
16183,CA,751,HGH,3386,NRT,2279,Y,737
16184,CA,751,HGH,3386,PEK,3364,,321 320 330 738
16185,CA,751,HGH,3386,PUS,2372,Y,320
16186,CA,751,HGH,3386,SHE,4144,Y,320
16187,CA,751,HGH,3386,SZX,3374,,319 320
16188,CA,751,HGH,3386,TAO,3390,,319 320
16189,CA,751,HGH,3386,TNA,4108,Y,738
16190,CA,751,HGH,3386,TPE,2276,,321 332 M90 744
16191,CA,751,HGH,3386,XIY,3379,,319 320
16192,CA,751,HGH,3386,XMN,3383,Y,738
16193,CA,751,HGH,3386,YCU,6430,,320
16194,CA,751,HGH,3386,YNT,3392,Y,738
16195,CA,751,HIJ,2326,DLC,3404,,738
16196,CA,751,HKG,3077,CKG,3393,,737
16197,CA,751,HKG,3077,CTU,3395,,320
16198,CA,751,HKG,3077,DLC,3404,,738
16199,CA,751,HKG,3077,HGH,3386,Y,321 333 320
16200,CA,751,HKG,3077,PEK,3364,,772 321 744 333 320
16201,CA,751,HKG,3077,TSN,3368,,738
16202,CA,751,HKG,3077,WUH,3376,,320
16203,CA,751,HKT,3179,PEK,3364,,738
16204,CA,751,HLD,3366,HET,6345,,320
16205,CA,751,HLD,3366,HTA,2935,,737
16206,CA,751,HLD,3366,PEK,3364,,738 737
16207,CA,751,HLH,6349,PEK,3364,,737
16208,CA,751,HMI,6743,KRL,6407,,737
16209,CA,751,HMI,6743,PEK,3364,,737
16210,CA,751,HND,2359,PEK,3364,,321 330
16211,CA,751,HND,2359,SHA,3391,Y,777
16212,CA,751,HNL,3728,PEK,3364,,330
16213,CA,751,HRB,3400,CAN,3370,Y,320
16214,CA,751,HRB,3400,CGO,3375,,320
16215,CA,751,HRB,3400,CTU,3395,,321
16216,CA,751,HRB,3400,CZX,4109,Y,320
16217,CA,751,HRB,3400,DLC,3404,,320
16218,CA,751,HRB,3400,PEK,3364,,738 321
16219,CA,751,HRB,3400,SZX,3374,Y,320 738
16220,CA,751,HRB,3400,TAO,3390,Y,738
16221,CA,751,HRB,3400,TNA,4108,Y,738
16222,CA,751,HRB,3400,TSN,3368,,738
16223,CA,751,HRB,3400,TYN,3369,Y,320
16224,CA,751,HRB,3400,XIY,3379,,737
16225,CA,751,HRB,3400,YNT,3392,Y,738
16226,CA,751,HSN,6395,JJN,6386,Y,320
16227,CA,751,HTA,2935,HLD,3366,,737
16228,CA,751,HTN,3398,URC,3399,,738
16229,CA,751,HYN,6384,CAN,3370,Y,320
16230,CA,751,HYN,6384,PEK,3364,,738
16231,CA,751,HYN,6384,SZX,3374,,738
16232,CA,751,HYN,6384,ZUH,6355,,738
16233,CA,751,IAD,3714,PEK,3364,Y,777
16234,CA,751,IAH,3550,ATL,3682,Y,CRJ ERJ
16235,CA,751,IAH,3550,CUN,1852,,739
16236,CA,751,IAH,3550,MEX,1824,,ERJ 319 73G
16237,CA,751,IAH,3550,PEK,3364,,773
16238,CA,751,ICN,3930,CKG,3393,,763 321
16239,CA,751,ICN,3930,CTU,3395,Y,321
16240,CA,751,ICN,3930,DLC,3404,Y,321
16241,CA,751,ICN,3930,HFE,3389,,321
16242,CA,751,ICN,3930,HGH,3386,,321
16243,CA,751,ICN,3930,PEK,3364,,330 738
16244,CA,751,ICN,3930,TAO,3390,,738 321
16245,CA,751,ICN,3930,TNA,4108,Y,738
16246,CA,751,ICN,3930,TSN,3368,,738
16247,CA,751,ICN,3930,YNJ,6414,,738
16248,CA,751,ICN,3930,YNT,3392,,321
16249,CA,751,INC,4085,CGQ,4380,,737
16250,CA,751,INC,4085,CKG,3393,,737
16251,CA,751,INC,4085,CTU,3395,,321
16252,CA,751,INC,4085,HGH,3386,,319
16253,CA,751,INC,4085,PEK,3364,,738
16254,CA,751,INC,4085,PVG,3406,,320
16255,CA,751,INC,4085,SJW,6347,Y,738
16256,CA,751,INC,4085,TNA,4108,Y,738
16257,CA,751,INC,4085,URC,3399,Y,738
16258,CA,751,INC,4085,WUH,3376,Y,738
16259,CA,751,INC,4085,XIY,3379,,320 738
16260,CA,751,INC,4085,XNN,6366,Y,CR2
16261,CA,751,IST,1701,CAN,3370,,330 343
16262,CA,751,IST,1701,PEK,3364,,77W
16263,CA,751,IST,1701,PVG,3406,,77W
16264,CA,751,JDZ,6380,CAN,3370,Y,320
16265,CA,751,JDZ,6380,CTU,3395,Y,738
16266,CA,751,JDZ,6380,FOC,3385,,320
16267,CA,751,JDZ,6380,PEK,3364,,738
16268,CA,751,JDZ,6380,SHA,3391,Y,320
16269,CA,751,JDZ,6380,SZX,3374,Y,320
16270,CA,751,JDZ,6380,XIY,3379,,320
16271,CA,751,JDZ,6380,XMN,3383,Y,738
16272,CA,751,JFK,3797,PEK,3364,,773
16273,CA,751,JIU,6381,PEK,3364,Y,737
16274,CA,751,JIU,6381,XMN,3383,Y,737
16275,CA,751,JJN,6386,CAN,3370,Y,320
16276,CA,751,JJN,6386,HGH,3386,Y,320
16277,CA,751,JJN,6386,HSN,6395,Y,320
16278,CA,751,JJN,6386,PVG,3406,,320
16279,CA,751,JJN,6386,SZX,3374,,320
16280,CA,751,JMU,6411,PEK,3364,,738
16281,CA,751,JNZ,6412,TAO,3390,Y,CR7
16282,CA,751,JUZ,6382,SZX,3374,Y,320
16283,CA,751,JUZ,6382,XMN,3383,Y,738
16284,CA,751,JZH,4301,CAN,3370,,319
16285,CA,751,JZH,4301,CKG,3393,,737
16286,CA,751,JZH,4301,CTU,3395,,319
16287,CA,751,JZH,4301,PVG,3406,,319
16288,CA,751,KHG,3397,CTU,3395,,319
16289,CA,751,KHG,3397,URC,3399,,738
16290,CA,751,KHI,2206,CTU,3395,,320
16291,CA,751,KHN,3384,CAN,3370,,320
16292,CA,751,KHN,3384,CTU,3395,,321
16293,CA,751,KHN,3384,KWE,3394,Y,733
16294,CA,751,KHN,3384,PEK,3364,,738 321
16295,CA,751,KHN,3384,PVG,3406,Y,320
16296,CA,751,KHN,3384,SZX,3374,Y,320 319
16297,CA,751,KHN,3384,TAO,3390,Y,320 737
16298,CA,751,KHN,3384,TNA,4108,Y,733
16299,CA,751,KHN,3384,ZUH,6355,Y,737
16300,CA,751,KIX,3992,DLC,3404,,738
16301,CA,751,KIX,3992,HGH,3386,Y,737
16302,CA,751,KIX,3992,PEK,3364,,321 738
16303,CA,751,KIX,3992,PVG,3406,,320 330
16304,CA,751,KIX,3992,TAO,3390,Y,763
16305,CA,751,KIX,3992,TNA,4108,Y,738
16306,CA,751,KMG,3382,CAN,3370,,320
16307,CA,751,KMG,3382,CGO,3375,Y,320
16308,CA,751,KMG,3382,CKG,3393,,737
16309,CA,751,KMG,3382,CSX,3371,,738 737
16310,CA,751,KMG,3382,CTU,3395,,320 319
16311,CA,751,KMG,3382,DAX,6397,,737
16312,CA,751,KMG,3382,HGH,3386,,319
16313,CA,751,KMG,3382,KWE,3394,Y,738
16314,CA,751,KMG,3382,NKG,3388,Y,738
16315,CA,751,KMG,3382,PEK,3364,,738
16316,CA,751,KMG,3382,PVG,3406,,738
16317,CA,751,KMG,3382,RGN,3239,,319
16318,CA,751,KMG,3382,SZX,3374,Y,738
16319,CA,751,KMG,3382,TNA,4108,Y,738
16320,CA,751,KMG,3382,TSN,3368,,738
16321,CA,751,KMG,3382,TYN,3369,Y,320
16322,CA,751,KMG,3382,WNZ,6392,,738
16323,CA,751,KMG,3382,WUH,3376,Y,738
16324,CA,751,KMG,3382,XMN,3383,Y,738
16325,CA,751,KMG,3382,YCU,6430,,738 737
16326,CA,751,KOW,6379,PEK,3364,,738
16327,CA,751,KRL,6407,CTU,3395,,320
16328,CA,751,KRL,6407,HMI,6743,,737
16329,CA,751,KTM,3125,CTU,3395,,319
16330,CA,751,KTM,3125,LXA,4097,,319 330
16331,CA,751,KWE,3394,CAN,3370,,737
16332,CA,751,KWE,3394,CGO,3375,Y,738
16333,CA,751,KWE,3394,CKG,3393,Y,738
16334,CA,751,KWE,3394,CTU,3395,,320 321
16335,CA,751,KWE,3394,HFE,3389,Y,738
16336,CA,751,KWE,3394,HGH,3386,,320 319
16337,CA,751,KWE,3394,KHN,3384,Y,733
16338,CA,751,KWE,3394,KMG,3382,Y,738
16339,CA,751,KWE,3394,NKG,3388,Y,738
16340,CA,751,KWE,3394,PEK,3364,,320 738
16341,CA,751,KWE,3394,PVG,3406,,320
16342,CA,751,KWE,3394,SHA,3391,,320
16343,CA,751,KWE,3394,SZX,3374,,321
16344,CA,751,KWE,3394,TNA,4108,Y,738
16345,CA,751,KWE,3394,WNZ,6392,,319
16346,CA,751,KWE,3394,WUH,3376,Y,738
16347,CA,751,KWE,3394,XIY,3379,Y,738
16348,CA,751,KWE,3394,XMN,3383,Y,737 738
16349,CA,751,KWE,3394,ZUH,6355,Y,738
16350,CA,751,KWL,3372,CGO,3375,Y,738
16351,CA,751,KWL,3372,CKG,3393,Y,738
16352,CA,751,KWL,3372,CTU,3395,,319
16353,CA,751,KWL,3372,FOC,3385,Y,738
16354,CA,751,KWL,3372,HGH,3386,,319 320
16355,CA,751,KWL,3372,NGB,3387,Y,738
16356,CA,751,KWL,3372,NKG,3388,Y,738
16357,CA,751,KWL,3372,PEK,3364,,321 738
16358,CA,751,KWL,3372,PVG,3406,,320 321
16359,CA,751,KWL,3372,SZX,3374,Y,319
16360,CA,751,KWL,3372,XIY,3379,,738
16361,CA,751,KWL,3372,XMN,3383,Y,738
16362,CA,751,LAX,3484,PEK,3364,,773
16363,CA,751,LAX,3484,PVG,3406,Y,788
16364,CA,751,LGW,502,PEK,3364,,330
16365,CA,751,LHR,507,PEK,3364,,773
16366,CA,751,LHR,507,PVG,3406,Y,346
16367,CA,751,LHW,3378,CGO,3375,Y,738
16368,CA,751,LHW,3378,CTU,3395,,320 319
16369,CA,751,LHW,3378,HGH,3386,,319
16370,CA,751,LHW,3378,PEK,3364,,738
16371,CA,751,LHW,3378,TNA,4108,Y,738
16372,CA,751,LHW,3378,TYN,3369,Y,738
16373,CA,751,LHW,3378,URC,3399,Y,738
16374,CA,751,LHW,3378,XIY,3379,Y,738
16375,CA,751,LHW,3378,YCU,6430,Y,738
16376,CA,751,LJG,4033,CKG,3393,,737
16377,CA,751,LJG,4033,CTU,3395,,320
16378,CA,751,LJG,4033,HGH,3386,,319
16379,CA,751,LJG,4033,PEK,3364,,320
16380,CA,751,LXA,4097,CKG,3393,,319
16381,CA,751,LXA,4097,CTU,3395,,330 319
16382,CA,751,LXA,4097,KTM,3125,,319 330
16383,CA,751,LXA,4097,PEK,3364,,319
16384,CA,751,LYI,6385,CAN,3370,,320
16385,CA,751,LYI,6385,SHE,4144,,320
16386,CA,751,LZH,6356,PEK,3364,,738
16387,CA,751,LZO,6399,CAN,3370,,737
16388,CA,751,LZY,6402,CTU,3395,,319
16389,CA,751,MAD,1229,GRU,2564,,330
16390,CA,751,MAD,1229,PEK,3364,,330
16391,CA,751,MDG,3402,PEK,3364,,738
16392,CA,751,MEL,3339,PVG,3406,,330
16393,CA,751,MEX,1824,IAH,3550,,ERJ 320
16394,CA,751,MFM,3121,CGO,3375,,320 319
16395,CA,751,MFM,3121,CKG,3393,,319 320
16396,CA,751,MFM,3121,CTU,3395,,321 319 320
16397,CA,751,MFM,3121,HFE,3389,,320 321
16398,CA,751,MFM,3121,HGH,3386,,321 320 319
16399,CA,751,MFM,3121,NGB,3387,,320 319
16400,CA,751,MFM,3121,NKG,3388,,321
16401,CA,751,MFM,3121,NNG,3373,,319 320 321
16402,CA,751,MFM,3121,PEK,3364,,320 321 319
16403,CA,751,MFM,3121,PVG,3406,,321
16404,CA,751,MFM,3121,SHA,3391,,321 320 319
16405,CA,751,MFM,3121,SHE,4144,,319
16406,CA,751,MFM,3121,TYN,3369,,320 319
16407,CA,751,MFM,3121,WUH,3376,,320
